dauid,int_d,dwl_d,z_int_d,z_dwl_d,ale_index,ale_class
13020053,0,0.69999999,-1.2614889,-0.76796597,-2.0294549,1
13020054,0,3.5,-1.2614889,-0.76548731,-2.0269763,1
13020055,0.30000001,10.1,-1.2470706,-0.75964481,-2.0067153,1
13020056,0,6.5999999,-1.2614889,-0.76274312,-2.0242319,1
13020057,1.3,32.700001,-1.1990094,-0.73963851,-1.9386479,1
13020058,0,6.5999999,-1.2614889,-0.76274312,-2.0242319,1
13020059,4.1999998,38.400002,-1.0596321,-0.73459268,-1.7942247,1
13020060,1,21.200001,-1.2134278,-0.74981868,-1.9632465,1
13020061,9.8999996,31.799999,-0.78568345,-0.74043524,-1.5261188,1
13020062,4.1999998,43.599998,-1.0596321,-0.72998947,-1.7896215,1
13020063,2.9000001,15,-1.1221116,-0.75530714,-1.8774188,1
13020064,0,5.9000001,-1.2614889,-0.76336277,-2.0248518,1
13020065,0,8.6999998,-1.2614889,-0.76088411,-2.022373,1
13020066,0,1,-1.2614889,-0.76770043,-2.0291893,1
13020067,1.6,7.6999998,-1.1845911,-0.76176935,-1.9463605,1
13020068,1.9,13.1,-1.1701727,-0.75698912,-1.9271618,1
13020069,2.2,12,-1.1557543,-0.75796288,-1.9137173,1
13020070,0,9.1000004,-1.2614889,-0.76053005,-2.0220189,1
13020071,3.2,10.2,-1.1076932,-0.75955629,-1.8672495,1
13020072,1.9,8.6999998,-1.1701727,-0.76088411,-1.9310569,1
13020073,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
13020074,16,79.699997,-0.49251044,-0.69803256,-1.1905429,1
13020075,32.700001,140.5,0.31011084,-0.64421034,-0.33409947,1
13020076,28.799999,140,0.12267235,-0.64465296,-0.52198058,1
13020077,6.6999998,50.299999,-0.93947917,-0.72405839,-1.6635376,1
13020078,0.30000001,3.3,-1.2470706,-0.7656644,-2.0127349,1
13020079,1.9,18,-1.1701727,-0.75265145,-1.9228241,1
13020080,1.9,9.6000004,-1.1701727,-0.76008743,-1.9302602,1
13020081,1.3,14.3,-1.1990094,-0.75592685,-1.9549363,1
13020082,0,3.0999999,-1.2614889,-0.76584142,-2.0273304,1
13020083,0.30000001,2.2,-1.2470706,-0.76663816,-2.0137086,1
13020084,0.30000001,6.8000002,-1.2470706,-0.76256609,-2.0096366,1
13020085,0.60000002,1.2,-1.2326522,-0.76752341,-2.0001755,1
13020086,0,9.8999996,-1.2614889,-0.75982183,-2.0213108,1
13020087,11.8,163.2,-0.69436729,-0.62411553,-1.3184828,1
13020088,16.299999,193.7,-0.47809207,-0.59711587,-1.0752079,1
13020089,27.200001,262.39999,0.045774501,-0.53630036,-0.49052584,1
13020090,30.1,268.89999,0.18515185,-0.53054631,-0.34539446,1
13020091,25,251.8,-0.059960037,-0.5456838,-0.60564387,1
13020092,16.299999,184.2,-0.47809207,-0.60552561,-1.0836177,1
13020093,6.4000001,134.89999,-0.95389754,-0.64916766,-1.6030651,1
13020094,10.6,119.8,-0.75204068,-0.66253465,-1.4145753,1
13020095,4.1999998,60.900002,-1.0596321,-0.71467495,-1.774307,1
13020096,0.60000002,4.4000001,-1.2326522,-0.76469064,-1.9973428,1
13020097,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
13020098,0.30000001,2.0999999,-1.2470706,-0.76672667,-2.0137973,1
13020099,0,0.40000001,-1.2614889,-0.76823157,-2.0297205,1
13020100,0.30000001,1.3,-1.2470706,-0.76743484,-2.0145054,1
13020101,0,4.5,-1.2614889,-0.76460212,-2.0260911,1
13020102,0,12.8,-1.2614889,-0.75725466,-2.0187435,1
13020103,0.30000001,7.3000002,-1.2470706,-0.76212347,-2.0091939,1
13020104,3.5,9.6999998,-1.0932748,-0.75999892,-1.8532737,1
13020105,1,26.200001,-1.2134278,-0.74539256,-1.9588203,1
13020106,0,8.3999996,-1.2614889,-0.7611497,-2.0226386,1
13030044,0,1,-1.2614889,-0.76770043,-2.0291893,1
13030045,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
13030046,0.30000001,1.1,-1.2470706,-0.76761192,-2.0146825,1
13030047,1,1.6,-1.2134278,-0.7671693,-1.980597,1
13030048,0,1.9,-1.2614889,-0.7669037,-2.0283926,1
13030049,0,4,-1.2614889,-0.76504475,-2.0265336,1
13030050,4.1999998,16.1,-1.0596321,-0.75433338,-1.8139654,1
13030051,12.2,179.2,-0.67514282,-0.60995179,-1.2850946,1
13030052,11.9,184,-0.68956119,-0.60570264,-1.2952638,1
13030053,3.2,26.4,-1.1076932,-0.74521548,-1.8529087,1
13030054,0.60000002,41.700001,-1.2326522,-0.73167139,-1.9643236,1
13030055,0,10.6,-1.2614889,-0.75920218,-2.0206912,1
13030056,1.3,12.5,-1.1990094,-0.75752026,-1.9565296,1
13030057,0,3.5,-1.2614889,-0.76548731,-2.0269763,1
13030058,12.8,160.3,-0.6463061,-0.6266827,-1.2729888,1
13030059,15.7,236.5,-0.5069288,-0.55922788,-1.0661566,1
13030060,10.9,166.7,-0.73762232,-0.62101722,-1.3586395,1
13030061,14.7,200.5,-0.55498993,-0.59109628,-1.1460862,1
13030062,13.8,208.60001,-0.59824497,-0.5839259,-1.1821709,1
13030063,11.5,193.7,-0.70878565,-0.59711587,-1.3059015,1
13030064,19.200001,207.8,-0.33871475,-0.58463413,-0.92334884,1
13030065,25.6,294.5,-0.031123346,-0.50788432,-0.53900766,1
13030066,27.200001,286.60001,0.045774501,-0.51487768,-0.46910319,1
13030067,10.3,114.5,-0.76645899,-0.66722637,-1.4336854,1
13030068,32.400002,138.7,0.2956925,-0.64580375,-0.35011125,1
13030069,42,297.60001,0.7570796,-0.50514013,0.25193948,1
13030070,40.700001,361.29999,0.69460011,-0.44875073,0.24584936,2
13030071,33,359.29999,0.3245292,-0.4505212,-0.125992,2
13030072,28.799999,266.29999,0.12267235,-0.53284794,-0.41017559,1
13030073,4.8000002,68.800003,-1.0307953,-0.7076816,-1.738477,1
13030074,26.6,160.2,0.016937809,-0.62677121,-0.60983342,1
13030075,21.5,34.099998,-0.22817408,-0.73839921,-0.9665733,1
13030076,21.5,111.4,-0.22817408,-0.66997063,-0.89814472,1
13030077,1.9,27.6,-1.1701727,-0.7441532,-1.914326,1
13030078,0,12.6,-1.2614889,-0.75743169,-2.0189207,1
13030079,0.60000002,8.3000002,-1.2326522,-0.76123822,-1.9938904,1
13030080,1.6,36.599998,-1.1845911,-0.73618609,-1.9207772,1
13030081,0.30000001,0.69999999,-1.2470706,-0.76796597,-2.0150366,1
13030082,0,2.0999999,-1.2614889,-0.76672667,-2.0282156,1
13030083,0.60000002,32.299999,-1.2326522,-0.73999262,-1.9726448,1
13030084,0.30000001,11.8,-1.2470706,-0.75813991,-2.0052104,1
13030085,3.5,45.299999,-1.0932748,-0.72848457,-1.8217595,1
13030086,0.30000001,11.3,-1.2470706,-0.75858253,-2.0056531,1
13030087,0.30000001,0.89999998,-1.2470706,-0.76778895,-2.0148594,1
13030088,4.5,11,-1.0452137,-0.75884807,-1.8040618,1
13030089,2.2,8,-1.1557543,-0.76150382,-1.9172581,1
13030090,0,0.60000002,-1.2614889,-0.76805454,-2.0295434,1
13030091,0.30000001,1.1,-1.2470706,-0.76761192,-2.0146825,1
13030092,0,3.7,-1.2614889,-0.76531029,-2.0267992,1
13030093,0,11.9,-1.2614889,-0.7580514,-2.0195403,1
13030094,0.60000002,10.6,-1.2326522,-0.75920218,-1.9918544,1
13040035,0,0.60000002,-1.2614889,-0.76805454,-2.0295434,1
13040036,3.2,53.599998,-1.1076932,-0.72113711,-1.8288304,1
13040037,0.30000001,24.299999,-1.2470706,-0.74707448,-1.994145,1
13040038,1.6,19.299999,-1.1845911,-0.75150067,-1.9360917,1
13040039,0,2.0999999,-1.2614889,-0.76672667,-2.0282156,1
13040040,0.60000002,1.7,-1.2326522,-0.76708078,-1.999733,1
13040041,0,0.40000001,-1.2614889,-0.76823157,-2.0297205,1
13040042,0.60000002,0.80000001,-1.2326522,-0.76787746,-2.0005298,1
13040043,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
13040044,1.9,2.7,-1.1701727,-0.76619554,-1.9363682,1
13040045,0,1.8,-1.2614889,-0.76699221,-2.0284812,1
13040046,1.9,5.4000001,-1.1701727,-0.76380539,-1.9339781,1
13040047,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
13040048,0.30000001,0.5,-1.2470706,-0.76814306,-2.0152135,1
13040049,1,1.1,-1.2134278,-0.76761192,-1.9810396,1
13040050,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
13040051,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
13040052,0,2,-1.2614889,-0.76681519,-2.0283041,1
13040053,0,2,-1.2614889,-0.76681519,-2.0283041,1
13040054,5.4000001,44.900002,-1.0019586,-0.72883868,-1.7307973,1
13040055,12.8,90.5,-0.6463061,-0.68847203,-1.3347782,1
13040056,6.4000001,96,-0.95389754,-0.68360323,-1.6375008,1
13040057,0,29.1,-1.2614889,-0.74282533,-2.0043142,1
13040058,1,15.2,-1.2134278,-0.75513011,-1.9685578,1
13040059,2.9000001,27,-1.1221116,-0.74468434,-1.8667959,1
13050084,0,1.5,-1.2614889,-0.76725781,-2.0287466,1
13050085,0.30000001,1.2,-1.2470706,-0.76752341,-2.0145938,1
13050086,0.30000001,1.9,-1.2470706,-0.7669037,-2.0139742,1
13050087,0,2.2,-1.2614889,-0.76663816,-2.028127,1
13050088,0,16.4,-1.2614889,-0.75406784,-2.0155568,1
13050089,5.4000001,26.9,-1.0019586,-0.74477285,-1.7467315,1
13050090,3.5,39.299999,-1.0932748,-0.733796,-1.8270708,1
13050091,10.6,99.900002,-0.75204068,-0.68015081,-1.4321915,1
13050092,11.2,88,-0.72320396,-0.69068509,-1.4138891,1
13050093,1.9,44.5,-1.1701727,-0.72919273,-1.8993654,1
13050094,0,2.4000001,-1.2614889,-0.76646107,-2.02795,1
13050095,0,3,-1.2614889,-0.76592994,-2.0274189,1
13050096,0,3.5999999,-1.2614889,-0.7653988,-2.0268877,1
13050097,16.299999,232.7,-0.47809207,-0.56259179,-1.0406839,1
13050098,30.1,299,0.18515185,-0.50390077,-0.31874895,1
13050099,31.4,295,0.24763136,-0.5074417,-0.25981036,1
13050100,17,206.60001,-0.44444928,-0.5856964,-1.0301456,1
13050101,23.700001,220.8,-0.12243954,-0.57312608,-0.69556558,1
13050102,0,5.3000002,-1.2614889,-0.7638939,-2.0253828,1
13050103,0,6.5999999,-1.2614889,-0.76274312,-2.0242319,1
13050104,0,1.1,-1.2614889,-0.76761192,-2.0291009,1
13050105,0.30000001,2.2,-1.2470706,-0.76663816,-2.0137086,1
13050106,0,2.4000001,-1.2614889,-0.76646107,-2.02795,1
13050107,0.30000001,4.0999999,-1.2470706,-0.76495618,-2.0120268,1
13050108,0,6.0999999,-1.2614889,-0.76318574,-2.0246747,1
13050109,1,7.8000002,-1.2134278,-0.76168084,-1.9751086,1
13050110,0.30000001,3.4000001,-1.2470706,-0.76557589,-2.0126464,1
13050111,0.30000001,3.5999999,-1.2470706,-0.7653988,-2.0124693,1
13050112,1,2.3,-1.2134278,-0.76654965,-1.9799774,1
13050113,0,2,-1.2614889,-0.76681519,-2.0283041,1
13050114,0,4,-1.2614889,-0.76504475,-2.0265336,1
13050115,0,3.5,-1.2614889,-0.76548731,-2.0269763,1
13050116,1,13.5,-1.2134278,-0.75663501,-1.9700627,1
13050117,0,8.3999996,-1.2614889,-0.7611497,-2.0226386,1
13050118,0.60000002,16,-1.2326522,-0.75442195,-1.9870741,1
13050119,4.8000002,50.599998,-1.0307953,-0.72379285,-1.7545882,1
13050120,3.2,42.400002,-1.1076932,-0.73105174,-1.838745,1
13050121,1,17.4,-1.2134278,-0.75318259,-1.9666103,1
13050122,2.5999999,18.799999,-1.1365299,-0.75194329,-1.8884732,1
13050123,4.5,34.099998,-1.0452137,-0.73839921,-1.7836128,1
13050124,9,113.8,-0.82893848,-0.66784608,-1.4967846,1
13050125,13.8,73,-0.59824497,-0.70396358,-1.3022085,1
13050126,9.3000002,115.5,-0.81452018,-0.66634119,-1.4808613,1
13050127,13.8,176,-0.59824497,-0.6127845,-1.2110295,1
13050128,16.299999,203.8,-0.47809207,-0.58817506,-1.0662671,1
13050129,19.9,228.3,-0.30507192,-0.56648684,-0.87155873,1
13050130,25.6,286.5,-0.031123346,-0.51496619,-0.54608953,1
13050131,26.299999,304.39999,0.002519462,-0.49912053,-0.49660107,2
13050132,20.799999,221,-0.26181689,-0.57294899,-0.83476591,1
13050133,17.9,232.3,-0.40119424,-0.5629459,-0.96414012,1
13050134,26.299999,307.39999,0.002519462,-0.49646482,-0.49394536,2
13050135,31.1,339.79999,0.23321301,-0.46778324,-0.23457025,2
13050136,30.5,322,0.20437631,-0.48354042,-0.27916411,2
13050137,19.9,282.29999,-0.30507192,-0.51868421,-0.8237561,1
13050138,18.299999,212.60001,-0.38196978,-0.58038497,-0.96235478,1
13050139,21.799999,207.89999,-0.21375573,-0.58454555,-0.79830134,1
13050140,16.700001,137.5,-0.45886761,-0.64686602,-1.1057336,1
13050141,10.3,60.5,-0.76645899,-0.715029,-1.481488,1
13050142,4.5,32.299999,-1.0452137,-0.73999262,-1.7852063,1
13050143,13.8,100.4,-0.59824497,-0.67970818,-1.2779531,1
13050144,16.299999,98.400002,-0.47809207,-0.68147868,-1.1595707,1
13050145,13.8,76.5,-0.59824497,-0.70086527,-1.2991103,1
13050146,5.8000002,43.400002,-0.9827342,-0.73016649,-1.7129008,1
13050147,1.3,14.9,-1.1990094,-0.75539565,-1.9544051,1
13050148,0,54.299999,-1.2614889,-0.72051746,-1.9820064,1
13050149,9.6000004,102.4,-0.80010182,-0.67793775,-1.4780395,1
13050150,9,65.800003,-0.82893848,-0.71033728,-1.5392758,1
13050151,11.9,127.4,-0.68956119,-0.6558069,-1.345368,1
13050152,9.6000004,124.5,-0.80010182,-0.65837407,-1.4584758,1
13050153,0,3.3,-1.2614889,-0.7656644,-2.0271533,1
13050154,16.700001,238.10001,-0.45886761,-0.5578115,-1.0166792,1
13050155,21.799999,262.20001,-0.21375573,-0.53647739,-0.75023311,1
13050156,19.6,247.3,-0.31949028,-0.54966736,-0.86915767,1
13050157,23.1,264.70001,-0.15127623,-0.53426433,-0.68554056,1
13050158,24,265.79999,-0.10802119,-0.53329057,-0.64131176,1
13050159,13.1,158.2,-0.63188779,-0.62854171,-1.2604295,1
13050160,11.2,148.39999,-0.72320396,-0.63721699,-1.3604209,1
13050161,4.8000002,55,-1.0307953,-0.71989781,-1.7506932,1
13050162,15.7,190.5,-0.5069288,-0.59994864,-1.1068774,1
13050163,22.1,246.10001,-0.19933739,-0.55072963,-0.75006706,1
13050164,20.799999,240.39999,-0.26181689,-0.55577546,-0.81759238,1
13050165,17.299999,222.5,-0.43003094,-0.57162118,-1.0016521,1
13050166,19.6,244.7,-0.31949028,-0.55196899,-0.87145925,1
13050167,23.700001,280,-0.12243954,-0.52072024,-0.64315975,1
13050168,8.6999998,98.5,-0.84335685,-0.68139017,-1.524747,1
13050169,1.6,37.700001,-1.1845911,-0.73521233,-1.9198034,1
13050170,4.8000002,42,-1.0307953,-0.73140585,-1.7622012,1
13050171,17.6,274.39999,-0.41561258,-0.52567756,-0.94129014,1
13050172,21.200001,295.10001,-0.24259242,-0.50735319,-0.74994564,1
13050173,16,254.5,-0.49251044,-0.54329371,-1.0358042,1
13050174,12.5,196.2,-0.66072446,-0.59490281,-1.2556273,1
13050175,0,4.8000002,-1.2614889,-0.76433653,-2.0258255,1
13050176,0,3,-1.2614889,-0.76592994,-2.0274189,1
13050177,1,2.9000001,-1.2134278,-0.76601851,-1.9794462,1
13050178,7.0999999,40.5,-0.92025471,-0.73273367,-1.6529884,1
13050179,16.299999,143.89999,-0.47809207,-0.64120054,-1.1192926,1
13050180,20.5,163.3,-0.27623522,-0.62402701,-0.90026224,1
13050181,2.9000001,77.900002,-1.1221116,-0.69962597,-1.8217375,1
13050182,22.1,170.10001,-0.19933739,-0.61800742,-0.81734478,1
13050183,17.9,87.900002,-0.40119424,-0.69077361,-1.0919678,1
13050184,0,4.6999998,-1.2614889,-0.76442504,-2.025914,1
13050185,2.9000001,30.799999,-1.1221116,-0.74132049,-1.863432,1
13050186,1,17.700001,-1.2134278,-0.75291705,-1.9663447,1
13050187,0.30000001,13.5,-1.2470706,-0.75663501,-2.0037055,1
13050188,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
13050189,1,4.3000002,-1.2134278,-0.76477915,-1.9782069,1
13050190,0.60000002,2.7,-1.2326522,-0.76619554,-1.9988477,1
13050191,0,5.4000001,-1.2614889,-0.76380539,-2.0252943,1
13050192,0,4.3000002,-1.2614889,-0.76477915,-2.026268,1
13050193,0,8.5,-1.2614889,-0.76106119,-2.0225501,1
13050194,1.6,6.0999999,-1.1845911,-0.76318574,-1.9477768,1
13050195,0,2.4000001,-1.2614889,-0.76646107,-2.02795,1
13050196,0.30000001,17.6,-1.2470706,-0.75300556,-2.0000761,1
13050197,7.6999998,81.099998,-0.89141804,-0.6967932,-1.5882112,1
13050198,8,98.400002,-0.87699968,-0.68147868,-1.5584784,1
13050199,9.8999996,114.5,-0.78568345,-0.66722637,-1.4529098,1
13050200,15.1,145.10001,-0.53576547,-0.64013827,-1.1759037,1
13050201,14.4,142.3,-0.5694083,-0.64261693,-1.2120252,1
13050202,2.9000001,35.700001,-1.1221116,-0.73698282,-1.8590944,1
13050203,9.8999996,108,-0.78568345,-0.67298043,-1.4586639,1
13050204,0.30000001,7.6999998,-1.2470706,-0.76176935,-2.0088398,1
13050205,0.30000001,3.7,-1.2470706,-0.76531029,-2.0123808,1
13050206,0.60000002,4.9000001,-1.2326522,-0.76424801,-1.9969002,1
13050207,0,1.9,-1.2614889,-0.7669037,-2.0283926,1
13050208,0.30000001,1.9,-1.2470706,-0.7669037,-2.0139742,1
13050209,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
13050210,0,0.89999998,-1.2614889,-0.76778895,-2.0292778,1
13050211,0,2.4000001,-1.2614889,-0.76646107,-2.02795,1
13050212,0,1.5,-1.2614889,-0.76725781,-2.0287466,1
13050213,22.4,228.2,-0.18491904,-0.56657535,-0.75149435,1
13050214,15.1,195.7,-0.53576547,-0.59534544,-1.1311109,1
13060001,13.1,146.39999,-0.63188779,-0.63898742,-1.2708752,1
13060002,13.5,149,-0.61266333,-0.63668585,-1.2493491,1
13060003,16,179.8,-0.49251044,-0.60942066,-1.1019311,1
13060004,3.2,73.699997,-1.1076932,-0.70334393,-1.8110372,1
13060005,24.299999,199.39999,-0.093602844,-0.59207004,-0.68567294,1
13060006,17.9,167,-0.40119424,-0.62075162,-1.0219458,1
13060007,8.6000004,158.8,-0.84816295,-0.62801057,-1.4761735,1
13060008,31.1,394.89999,0.23321301,-0.41900688,-0.18579388,2
13060009,32.700001,432,0.31011084,-0.38616472,-0.076053858,2
13060010,37.799999,494.10001,0.55522275,-0.33119169,0.22403105,2
13060011,26.9,335.79999,0.031356156,-0.47132418,-0.43996805,2
13060012,43.900002,578.40002,0.84839576,-0.25656649,0.5918293,2
13060013,32.700001,451.5,0.31011084,-0.36890265,-0.058791801,2
13060014,18.6,237.3,-0.36755142,-0.55851972,-0.92607111,1
13060017,33.299999,655,0.33894753,-0.1887576,0.15018995,2
13060018,36.5,645.09998,0.49274325,-0.19752142,0.29522184,2
13060019,31.700001,612.70001,0.2620497,-0.22620298,0.035846714,2
13060020,27.200001,511.20001,0.045774501,-0.3160542,-0.27027971,2
13060021,23.700001,432.79999,-0.12243954,-0.38545653,-0.50789607,2
13060022,25.9,549,-0.016704999,-0.28259236,-0.29929736,2
13060023,17,389.10001,-0.44444928,-0.42414123,-0.86859053,2
13060024,17.299999,374.60001,-0.43003094,-0.43697712,-0.86700803,2
13060025,22.700001,433.79999,-0.1705007,-0.38457128,-0.55507201,2
13060026,25,452.79999,-0.059960037,-0.36775184,-0.42771187,2
13060027,9.3000002,182.3,-0.81452018,-0.60720754,-1.4217278,1
13060028,0,44.700001,-1.2614889,-0.72901571,-1.9905046,1
13060029,1,60.799999,-1.2134278,-0.71476346,-1.9281912,1
13060030,17,385.79999,-0.44444928,-0.42706251,-0.87151176,2
13060031,34.599998,619.79999,0.40142703,-0.21991782,0.18150923,2
13060032,42.299999,624.20001,0.77149791,-0.2160228,0.55547512,2
13060052,32.299999,594.09998,0.2908864,-0.24266833,0.04821806,2
13060053,8.3000002,23,-0.86258131,-0.74822527,-1.6108066,1
13060054,0,14.4,-1.2614889,-0.75583827,-2.0173273,1
13060055,0,12.2,-1.2614889,-0.7577858,-2.0192747,1
13060056,1,3.8,-1.2134278,-0.76522177,-1.9786495,1
13060057,3.5,34.799999,-1.0932748,-0.73777956,-1.8310543,1
13060058,4.5,43.200001,-1.0452137,-0.73034358,-1.7755573,1
13060059,4.8000002,36.799999,-1.0307953,-0.73600906,-1.7668045,1
13060060,0,1.8,-1.2614889,-0.76699221,-2.0284812,1
13060061,0,2,-1.2614889,-0.76681519,-2.0283041,1
13060062,0.30000001,2,-1.2470706,-0.76681519,-2.0138857,1
13060063,6.6999998,23.700001,-0.93947917,-0.74760562,-1.6870848,1
13060064,0.60000002,0.69999999,-1.2326522,-0.76796597,-2.0006182,1
13060065,1.3,2.4000001,-1.1990094,-0.76646107,-1.9654706,1
13060066,0,.,-1.2614889,.,.,.
13060067,2.2,0.80000001,-1.1557543,-0.76787746,-1.9236318,1
13060068,0,0.80000001,-1.2614889,-0.76787746,-2.0293665,1
13060069,0.60000002,4.5,-1.2326522,-0.76460212,-1.9972544,1
13060070,0,3.5999999,-1.2614889,-0.7653988,-2.0268877,1
13060071,0,7.0999999,-1.2614889,-0.76230049,-2.0237894,1
13060072,0,3.5999999,-1.2614889,-0.7653988,-2.0268877,1
13060073,0,2.2,-1.2614889,-0.76663816,-2.028127,1
13060074,0,1.3,-1.2614889,-0.76743484,-2.0289237,1
13070033,0.30000001,74.199997,-1.2470706,-0.7029013,-1.9499719,1
13070034,6.6999998,91.699997,-0.93947917,-0.68740976,-1.6268889,1
13070035,7.6999998,72.300003,-0.89141804,-0.70458329,-1.5960013,1
13070036,10.6,242.60001,-0.75204068,-0.55382794,-1.3058686,1
13070037,17.299999,491.89999,-0.43003094,-0.33313921,-0.76317012,2
13070038,28.200001,519.40002,0.093835659,-0.30879527,-0.21495964,2
13070039,13.1,457.70001,-0.63188779,-0.3634142,-0.99530196,2
13070040,12.8,299.89999,-0.6463061,-0.50310409,-1.1494102,1
13070041,32,524.29999,0.27646804,-0.30445763,-0.0279896,2
13070042,37.799999,591.20001,0.55522275,-0.2452355,0.30998722,2
13070043,30.1,526.59998,0.18515185,-0.3024216,-0.11726975,2
13070044,31.1,489.10001,0.23321301,-0.33561787,-0.10240486,2
13070045,42.299999,629.20001,0.77149791,-0.21159662,0.5599013,2
13070046,44.799999,652.40002,0.8916508,-0.1910592,0.70059162,2
13070047,41,578.5,0.70901841,-0.25647798,0.45254046,2
13070048,34.900002,499,0.41584539,-0.32685405,0.088991337,2
13070049,18.299999,269.89999,-0.38196978,-0.52966112,-0.91163087,1
13070050,37.5,519.90002,0.54080439,-0.30835268,0.23245172,2
13070051,33.299999,465.79999,0.33894753,-0.35624382,-0.017296268,2
13070052,47.400002,660.79999,1.0166098,-0.18362324,0.83298659,2
13070053,36.200001,585.90002,0.47832489,-0.24992725,0.22839764,2
13070054,42.599998,733.09998,0.78591627,-0.11962085,0.66629541,2
13070055,35.900002,711.09998,0.46390656,-0.13909599,0.32481056,2
13070056,29.799999,785.40002,0.1707335,-0.073323131,0.097410373,2
13070057,29.1,737.40002,0.1370907,-0.11581434,0.021276349,2
13070058,27.200001,747.5,0.045774501,-0.10687348,-0.061098982,2
13070059,36.799999,838,0.50716156,-0.026759837,0.48040175,3
13070060,28.799999,738.59998,0.12267235,-0.11475206,0.007920285,2
13070061,20.200001,459.60001,-0.29065359,-0.36173227,-0.65238583,2
13070062,25.299999,601.70001,-0.045541693,-0.23594056,-0.28148225,2
13070063,20.200001,463.10001,-0.29065359,-0.35863394,-0.64928752,2
13070064,22.4,506.70001,-0.18491904,-0.32003775,-0.50495678,2
13070065,20.799999,599,-0.26181689,-0.23833069,-0.50014758,2
13070066,9.8999996,254.3,-0.78568345,-0.54347074,-1.3291543,1
